t,effective_alpha,miss_streak,mode
923,0.05,0,aci_clipped
924,0.05,0,aci_clipped
925,0.05,0,aci_clipped
926,0.05,0,aci_clipped
927,0.05,0,aci_clipped
928,0.05,0,aci_clipped
929,0.05,0,aci_clipped
930,0.05,0,aci_clipped
931,0.05,0,aci_clipped
932,0.05,0,aci_clipped
933,0.05,0,aci_clipped
934,0.05,0,aci_clipped
935,0.05,0,aci_clipped
936,0.05,0,aci_clipped
937,0.05,0,aci_clipped
938,0.05,0,aci_clipped
939,0.05,0,aci_clipped
940,0.05,0,aci_clipped
941,0.05,0,aci_clipped
942,0.05,0,aci_clipped
943,0.05,0,aci_clipped
944,0.05,0,aci_clipped
945,0.05,0,aci_clipped
946,0.05,0,aci_clipped
947,0.05,0,aci_clipped
948,0.05,0,aci_clipped
949,0.05,0,aci_clipped
950,0.05,0,aci_clipped
951,0.05,0,aci_clipped
952,0.05,0,aci_clipped
953,0.05,0,aci_clipped
954,0.05,0,aci_clipped
955,0.05,0,aci_clipped
956,0.05,0,aci_clipped
957,0.05,0,aci_clipped
958,0.05,0,aci_clipped
959,0.05,0,aci_clipped
960,0.05,0,aci_clipped
961,0.05,0,aci_clipped
962,0.05,0,aci_clipped
963,0.05,0,aci_clipped
964,0.05,0,aci_clipped
965,0.05,0,aci_clipped
966,0.05,0,aci_clipped
967,0.05,0,aci_clipped
968,0.05,0,aci_clipped
969,0.05,0,aci_clipped
970,0.05,0,aci_clipped
971,0.05,0,aci_clipped
972,0.05,0,aci_clipped
973,0.05,0,aci_clipped
974,0.05,0,aci_clipped
975,0.05,0,aci_clipped
976,0.05,0,aci_clipped
977,0.05,0,aci_clipped
978,0.05,0,aci_clipped
979,0.05,0,aci_clipped
980,0.05,0,aci_clipped
981,0.05,0,aci_clipped
982,0.05,0,aci_clipped
983,0.05,0,aci_clipped
984,0.05,0,aci_clipped
985,0.05,0,aci_clipped
986,0.05,0,aci_clipped
987,0.05,0,aci_clipped
988,0.05,0,aci_clipped
989,0.05,0,aci_clipped
990,0.05,0,aci_clipped
991,0.05,0,aci_clipped
992,0.05,0,aci_clipped
993,0.05,0,aci_clipped
994,0.05,0,aci_clipped
995,0.05,0,aci_clipped
996,0.05,0,aci_clipped
997,0.05,0,aci_clipped
998,0.05,0,aci_clipped
999,0.05,0,aci_clipped
1000,0.05,0,aci_clipped
1001,0.05,0,aci_clipped
1002,0.05,0,aci_clipped
1003,0.05,0,aci_clipped
1004,0.05,0,aci_clipped
1005,0.05,0,aci_clipped
1006,0.05,0,aci_clipped
1007,0.05,0,aci_clipped
1008,0.05,0,aci_clipped
1009,0.05,0,aci_clipped
1010,0.05,0,aci_clipped
1011,0.05,0,aci_clipped
1012,0.05,0,aci_clipped
1013,0.05,0,aci_clipped
1014,0.05,0,aci_clipped
1015,0.05,0,aci_clipped
1016,0.05,0,aci_clipped
1017,0.05,0,aci_clipped
1018,0.05,0,aci_clipped
1019,0.05,0,aci_clipped
1020,0.05,0,aci_clipped
1021,0.05,0,aci_clipped
1022,0.05,0,aci_clipped
1023,0.05,0,aci_clipped
1024,0.05,0,aci_clipped
1025,0.05,0,aci_clipped
1026,0.05,0,aci_clipped
1027,0.05,0,aci_clipped
1028,0.05,0,aci_clipped
1029,0.05,0,aci_clipped
1030,0.05,0,aci_clipped
1031,0.05,0,aci_clipped
1032,0.05,0,aci_clipped
1033,0.05,0,aci_clipped
1034,0.05,0,aci_clipped
1035,0.05,0,aci_clipped
1036,0.05,0,aci_clipped
1037,0.05,0,aci_clipped
1038,0.05,0,aci_clipped
1039,0.05,0,aci_clipped
1040,0.05,0,aci_clipped
1041,0.05,0,aci_clipped
1042,0.05,0,aci_clipped
1043,0.05,0,aci_clipped
1044,0.05,0,aci_clipped
1045,0.05,0,aci_clipped
1046,0.05,0,aci_clipped
1047,0.05,0,aci_clipped
1048,0.05,0,aci_clipped
1049,0.05,0,aci_clipped
1050,0.05,0,aci_clipped
1051,0.05,0,aci_clipped
1052,0.05,0,aci_clipped
1053,0.05,0,aci_clipped
1054,0.05,0,aci_clipped
1055,0.05,0,aci_clipped
1056,0.05,0,aci_clipped
1057,0.05,0,aci_clipped
1058,0.05,0,aci_clipped
1059,0.05,0,aci_clipped
1060,0.05,0,aci_clipped
1061,0.05,0,aci_clipped
1062,0.05,0,aci_clipped
1063,0.05,0,aci_clipped
1064,0.05,0,aci_clipped
1065,0.05,0,aci_clipped
1066,0.05,0,aci_clipped
1067,0.05,0,aci_clipped
1068,0.05,0,aci_clipped
1069,0.05,0,aci_clipped
1070,0.05,0,aci_clipped
1071,0.05,0,aci_clipped
1072,0.05,0,aci_clipped
1073,0.05,0,aci_clipped
1074,0.05,0,aci_clipped
1075,0.05,0,aci_clipped
1076,0.05,0,aci_clipped
1077,0.05,0,aci_clipped
1078,0.05,0,aci_clipped
1079,0.05,0,aci_clipped
1080,0.05,0,aci_clipped
1081,0.05,0,aci_clipped
1082,0.05,0,aci_clipped
1083,0.05,0,aci_clipped
1084,0.05,0,aci_clipped
1085,0.05,0,aci_clipped
1086,0.05,0,aci_clipped
1087,0.05,0,aci_clipped
1088,0.05,0,aci_clipped
1089,0.05,0,aci_clipped
1090,0.05,0,aci_clipped
1091,0.05,0,aci_clipped
1092,0.05,0,aci_clipped
1093,0.05,0,aci_clipped
1094,0.05,0,aci_clipped
1095,0.05,0,aci_clipped
1096,0.05,0,aci_clipped
1097,0.05,0,aci_clipped
1098,0.05,0,aci_clipped
1099,0.05,0,aci_clipped
1100,0.05,0,aci_clipped
1101,0.05,0,aci_clipped
1102,0.05,0,aci_clipped
1103,0.05,0,aci_clipped
1104,0.05,0,aci_clipped
1105,0.05,0,aci_clipped
1106,0.05,0,aci_clipped
1107,0.05,0,aci_clipped
1108,0.05,0,aci_clipped
1109,0.05,0,aci_clipped
1110,0.05,0,aci_clipped
1111,0.05,0,aci_clipped
1112,0.05,0,aci_clipped
1113,0.05,0,aci_clipped
1114,0.05,0,aci_clipped
1115,0.05,0,aci_clipped
1116,0.05,0,aci_clipped
1117,0.05,0,aci_clipped
1118,0.05,0,aci_clipped
1119,0.05,0,aci_clipped
1120,0.05,0,aci_clipped
1121,0.05,0,aci_clipped
1122,0.05,0,aci_clipped
1123,0.05,0,aci_clipped
1124,0.05,0,aci_clipped
1125,0.05,0,aci_clipped
1126,0.05,0,aci_clipped
1127,0.05,0,aci_clipped
1128,0.05,0,aci_clipped
1129,0.05,0,aci_clipped
1130,0.05,0,aci_clipped
1131,0.05,0,aci_clipped
1132,0.05,0,aci_clipped
1133,0.05,0,aci_clipped
1134,0.05,0,aci_clipped
1135,0.05,0,aci_clipped
1136,0.05,0,aci_clipped
1137,0.05,0,aci_clipped
1138,0.05,0,aci_clipped
1139,0.05,0,aci_clipped
1140,0.05,0,aci_clipped
1141,0.05,0,aci_clipped
1142,0.05,0,aci_clipped
1143,0.05,0,aci_clipped
1144,0.05,0,aci_clipped
1145,0.05,0,aci_clipped
1146,0.05,0,aci_clipped
1147,0.05,0,aci_clipped
1148,0.05,0,aci_clipped
1149,0.05,0,aci_clipped
1150,0.05,0,aci_clipped
1151,0.05,0,aci_clipped
1152,0.05,0,aci_clipped
1153,0.05,0,aci_clipped
1154,0.05,0,aci_clipped
1155,0.05,0,aci_clipped
1156,0.05,0,aci_clipped
1157,0.05,0,aci_clipped
1158,0.05,0,aci_clipped
1159,0.05,0,aci_clipped
1160,0.05,0,aci_clipped
1161,0.05,0,aci_clipped
1162,0.05,0,aci_clipped
1163,0.05,0,aci_clipped
1164,0.05,0,aci_clipped
1165,0.05,0,aci_clipped
1166,0.05,0,aci_clipped
1167,0.05,0,aci_clipped
1168,0.05,0,aci_clipped
1169,0.05,0,aci_clipped
1170,0.05,0,aci_clipped
1171,0.05,0,aci_clipped
1172,0.05,0,aci_clipped
1173,0.05,0,aci_clipped
1174,0.05,0,aci_clipped
1175,0.05,0,aci_clipped
1176,0.05,0,aci_clipped
1177,0.05,0,aci_clipped
1178,0.05,0,aci_clipped
1179,0.05,0,aci_clipped
1180,0.05,0,aci_clipped
1181,0.05,0,aci_clipped
1182,0.05,0,aci_clipped
1183,0.05,0,aci_clipped
1184,0.05,0,aci_clipped
1185,0.05,0,aci_clipped
1186,0.05,0,aci_clipped
1187,0.05,0,aci_clipped
1188,0.05,0,aci_clipped
1189,0.05,0,aci_clipped
1190,0.05,0,aci_clipped
1191,0.05,0,aci_clipped
1192,0.05,0,aci_clipped
1193,0.05,0,aci_clipped
1194,0.05,0,aci_clipped
1195,0.05,0,aci_clipped
1196,0.05,0,aci_clipped
1197,0.05,0,aci_clipped
1198,0.05,0,aci_clipped
1199,0.05,0,aci_clipped
1200,0.05,0,aci_clipped
1201,0.05,0,aci_clipped
1202,0.05,0,aci_clipped
1203,0.05,0,aci_clipped
1204,0.05,0,aci_clipped
1205,0.05,0,aci_clipped
1206,0.05,0,aci_clipped
1207,0.05,0,aci_clipped
1208,0.05,0,aci_clipped
1209,0.05,0,aci_clipped
1210,0.05,0,aci_clipped
1211,0.05,0,aci_clipped
1212,0.05,0,aci_clipped
1213,0.05,0,aci_clipped
1214,0.05,0,aci_clipped
1215,0.05,0,aci_clipped
1216,0.05,0,aci_clipped
1217,0.05,0,aci_clipped
1218,0.05,0,aci_clipped
1219,0.05,0,aci_clipped
1220,0.05,0,aci_clipped
1221,0.05,0,aci_clipped
1222,0.05,0,aci_clipped
1223,0.05,0,aci_clipped
1224,0.05,0,aci_clipped
1225,0.05,0,aci_clipped
1226,0.05,0,aci_clipped
1227,0.05,0,aci_clipped
1228,0.05,0,aci_clipped
1229,0.05,0,aci_clipped
1230,0.07,1,aci_clipped
1231,0.05,0,aci_clipped
1232,0.05,0,aci_clipped
1233,0.05,0,aci_clipped
1234,0.05,0,aci_clipped
1235,0.05,0,aci_clipped
1236,0.05,0,aci_clipped
1237,0.05,0,aci_clipped
1238,0.05,0,aci_clipped
1239,0.05,0,aci_clipped
1240,0.05,0,aci_clipped
1241,0.05,0,aci_clipped
1242,0.05,0,aci_clipped
1243,0.05,0,aci_clipped
1244,0.05,0,aci_clipped
1245,0.05,0,aci_clipped
1246,0.05,0,aci_clipped
1247,0.05,0,aci_clipped
1248,0.05,0,aci_clipped
1249,0.05,0,aci_clipped
1250,0.05,0,aci_clipped
1251,0.05,0,aci_clipped
1252,0.05,0,aci_clipped
1253,0.05,0,aci_clipped
1254,0.05,0,aci_clipped
1255,0.05,0,aci_clipped
1256,0.05,0,aci_clipped
1257,0.05,0,aci_clipped
1258,0.05,0,aci_clipped
1259,0.05,0,aci_clipped
1260,0.05,0,aci_clipped
1261,0.05,0,aci_clipped
1262,0.05,0,aci_clipped
1263,0.05,0,aci_clipped
1264,0.05,0,aci_clipped
1265,0.05,0,aci_clipped
1266,0.05,0,aci_clipped
1267,0.05,0,aci_clipped
1268,0.05,0,aci_clipped
1269,0.05,0,aci_clipped
1270,0.05,0,aci_clipped
1271,0.05,0,aci_clipped
1272,0.05,0,aci_clipped
1273,0.05,0,aci_clipped
1274,0.05,0,aci_clipped
1275,0.05,0,aci_clipped
1276,0.05,0,aci_clipped
1277,0.05,0,aci_clipped
1278,0.05,0,aci_clipped
1279,0.05,0,aci_clipped
1280,0.05,0,aci_clipped
1281,0.05,0,aci_clipped
1282,0.05,0,aci_clipped
1283,0.05,0,aci_clipped
1284,0.05,0,aci_clipped
1285,0.05,0,aci_clipped
1286,0.05,0,aci_clipped
1287,0.05,0,aci_clipped
1288,0.05,0,aci_clipped
1289,0.05,0,aci_clipped
1290,0.05,0,aci_clipped
1291,0.05,0,aci_clipped
1292,0.05,0,aci_clipped
1293,0.07,1,aci_clipped
1294,0.05,0,aci_clipped
1295,0.05,0,aci_clipped
1296,0.05,0,aci_clipped
1297,0.05,0,aci_clipped
1298,0.05,0,aci_clipped
1299,0.05,0,aci_clipped
1300,0.05,0,aci_clipped
1301,0.05,0,aci_clipped
1302,0.05,0,aci_clipped
1303,0.05,0,aci_clipped
1304,0.05,0,aci_clipped
1305,0.05,0,aci_clipped
1306,0.05,0,aci_clipped
1307,0.05,0,aci_clipped
1308,0.05,0,aci_clipped
1309,0.05,0,aci_clipped
1310,0.05,0,aci_clipped
1311,0.05,0,aci_clipped
1312,0.05,0,aci_clipped
1313,0.05,0,aci_clipped
1314,0.05,0,aci_clipped
1315,0.05,0,aci_clipped
1316,0.05,0,aci_clipped
1317,0.07,1,aci_clipped
1318,0.094,2,aci_clipped
1319,0.122,3,aci_clipped
1320,0.154,4,aci_clipped
1321,0.19,5,aci_clipped
1322,0.17,0,aci_clipped
1323,0.15000000000000002,0,aci_clipped
1324,0.13000000000000003,0,aci_clipped
1325,0.11000000000000003,0,aci_clipped
1326,0.09000000000000002,0,aci_clipped
1327,0.07000000000000002,0,aci_clipped
1328,0.05000000000000002,0,aci_clipped
1329,0.05,0,aci_clipped
1330,0.05,0,aci_clipped
1331,0.05,0,aci_clipped
1332,0.05,0,aci_clipped
1333,0.05,0,aci_clipped
1334,0.05,0,aci_clipped
1335,0.05,0,aci_clipped
1336,0.05,0,aci_clipped
1337,0.05,0,aci_clipped
1338,0.05,0,aci_clipped
1339,0.05,0,aci_clipped
1340,0.05,0,aci_clipped
1341,0.05,0,aci_clipped
1342,0.05,0,aci_clipped
1343,0.05,0,aci_clipped
1344,0.05,0,aci_clipped
1345,0.05,0,aci_clipped
1346,0.05,0,aci_clipped
1347,0.05,0,aci_clipped
1348,0.05,0,aci_clipped
1349,0.05,0,aci_clipped
1350,0.05,0,aci_clipped
1351,0.05,0,aci_clipped
1352,0.05,0,aci_clipped
1353,0.05,0,aci_clipped
1354,0.05,0,aci_clipped
1355,0.05,0,aci_clipped
1356,0.05,0,aci_clipped
1357,0.05,0,aci_clipped
1358,0.05,0,aci_clipped
1359,0.05,0,aci_clipped
1360,0.05,0,aci_clipped
1361,0.05,0,aci_clipped
1362,0.05,0,aci_clipped
1363,0.05,0,aci_clipped
1364,0.05,0,aci_clipped
1365,0.05,0,aci_clipped
1366,0.05,0,aci_clipped
1367,0.05,0,aci_clipped
1368,0.05,0,aci_clipped
1369,0.05,0,aci_clipped
1370,0.05,0,aci_clipped
1371,0.05,0,aci_clipped
1372,0.05,0,aci_clipped
1373,0.05,0,aci_clipped
1374,0.05,0,aci_clipped
1375,0.05,0,aci_clipped
1376,0.05,0,aci_clipped
1377,0.05,0,aci_clipped
1378,0.05,0,aci_clipped
1379,0.05,0,aci_clipped
1380,0.05,0,aci_clipped
1381,0.05,0,aci_clipped
1382,0.05,0,aci_clipped
1383,0.05,0,aci_clipped
1384,0.05,0,aci_clipped
1385,0.05,0,aci_clipped
1386,0.05,0,aci_clipped
1387,0.05,0,aci_clipped
1388,0.05,0,aci_clipped
1389,0.05,0,aci_clipped
1390,0.05,0,aci_clipped
1391,0.05,0,aci_clipped
1392,0.05,0,aci_clipped
1393,0.05,0,aci_clipped
1394,0.05,0,aci_clipped
1395,0.05,0,aci_clipped
1396,0.05,0,aci_clipped
1397,0.05,0,aci_clipped
1398,0.05,0,aci_clipped
1399,0.05,0,aci_clipped
1400,0.05,0,aci_clipped
1401,0.05,0,aci_clipped
1402,0.05,0,aci_clipped
1403,0.05,0,aci_clipped
1404,0.05,0,aci_clipped
1405,0.05,0,aci_clipped
1406,0.05,0,aci_clipped
1407,0.05,0,aci_clipped
1408,0.05,0,aci_clipped
1409,0.05,0,aci_clipped
1410,0.05,0,aci_clipped
1411,0.05,0,aci_clipped
1412,0.05,0,aci_clipped
1413,0.05,0,aci_clipped
1414,0.05,0,aci_clipped
1415,0.05,0,aci_clipped
1416,0.05,0,aci_clipped
1417,0.05,0,aci_clipped
1418,0.05,0,aci_clipped
1419,0.05,0,aci_clipped
1420,0.05,0,aci_clipped
1421,0.05,0,aci_clipped
1422,0.05,0,aci_clipped
1423,0.05,0,aci_clipped
1424,0.05,0,aci_clipped
1425,0.05,0,aci_clipped
1426,0.05,0,aci_clipped
1427,0.05,0,aci_clipped
1428,0.05,0,aci_clipped
1429,0.05,0,aci_clipped
1430,0.05,0,aci_clipped
1431,0.05,0,aci_clipped
1432,0.05,0,aci_clipped
1433,0.05,0,aci_clipped
1434,0.05,0,aci_clipped
1435,0.05,0,aci_clipped
1436,0.05,0,aci_clipped
1437,0.05,0,aci_clipped
1438,0.05,0,aci_clipped
1439,0.05,0,aci_clipped
1440,0.05,0,aci_clipped
1441,0.05,0,aci_clipped
1442,0.05,0,aci_clipped
1443,0.05,0,aci_clipped
1444,0.05,0,aci_clipped
1445,0.05,0,aci_clipped
1446,0.05,0,aci_clipped
1447,0.05,0,aci_clipped
1448,0.05,0,aci_clipped
1449,0.05,0,aci_clipped
1450,0.05,0,aci_clipped
1451,0.05,0,aci_clipped
1452,0.05,0,aci_clipped
1453,0.05,0,aci_clipped
1454,0.05,0,aci_clipped
1455,0.05,0,aci_clipped
1456,0.05,0,aci_clipped
1457,0.05,0,aci_clipped
1458,0.05,0,aci_clipped
1459,0.05,0,aci_clipped
1460,0.05,0,aci_clipped
1461,0.05,0,aci_clipped
1462,0.05,0,aci_clipped
1463,0.05,0,aci_clipped
1464,0.05,0,aci_clipped
1465,0.05,0,aci_clipped
1466,0.05,0,aci_clipped
1467,0.05,0,aci_clipped
1468,0.05,0,aci_clipped
1469,0.05,0,aci_clipped
1470,0.05,0,aci_clipped
1471,0.05,0,aci_clipped
1472,0.05,0,aci_clipped
1473,0.05,0,aci_clipped
1474,0.05,0,aci_clipped
1475,0.05,0,aci_clipped
1476,0.05,0,aci_clipped
1477,0.05,0,aci_clipped
1478,0.05,0,aci_clipped
1479,0.05,0,aci_clipped
1480,0.05,0,aci_clipped
1481,0.05,0,aci_clipped
1482,0.05,0,aci_clipped
1483,0.05,0,aci_clipped
1484,0.05,0,aci_clipped
1485,0.05,0,aci_clipped
1486,0.05,0,aci_clipped
1487,0.05,0,aci_clipped
1488,0.05,0,aci_clipped
1489,0.05,0,aci_clipped
1490,0.05,0,aci_clipped
1491,0.05,0,aci_clipped
1492,0.05,0,aci_clipped
1493,0.05,0,aci_clipped
1494,0.05,0,aci_clipped
1495,0.05,0,aci_clipped
1496,0.05,0,aci_clipped
1497,0.05,0,aci_clipped
1498,0.05,0,aci_clipped
1499,0.05,0,aci_clipped
1500,0.05,0,aci_clipped
1501,0.05,0,aci_clipped
1502,0.05,0,aci_clipped
1503,0.05,0,aci_clipped
1504,0.05,0,aci_clipped
1505,0.05,0,aci_clipped
1506,0.05,0,aci_clipped
1507,0.05,0,aci_clipped
1508,0.05,0,aci_clipped
1509,0.05,0,aci_clipped
1510,0.05,0,aci_clipped
1511,0.05,0,aci_clipped
1512,0.05,0,aci_clipped
1513,0.05,0,aci_clipped
1514,0.05,0,aci_clipped
1515,0.05,0,aci_clipped
1516,0.05,0,aci_clipped
1517,0.05,0,aci_clipped
1518,0.05,0,aci_clipped
1519,0.05,0,aci_clipped
1520,0.05,0,aci_clipped
1521,0.05,0,aci_clipped
1522,0.05,0,aci_clipped
1523,0.05,0,aci_clipped
1524,0.05,0,aci_clipped
1525,0.05,0,aci_clipped
1526,0.05,0,aci_clipped
1527,0.05,0,aci_clipped
1528,0.05,0,aci_clipped
1529,0.05,0,aci_clipped
1530,0.05,0,aci_clipped
1531,0.05,0,aci_clipped
1532,0.05,0,aci_clipped
1533,0.05,0,aci_clipped
1534,0.05,0,aci_clipped
1535,0.05,0,aci_clipped
1536,0.05,0,aci_clipped
1537,0.05,0,aci_clipped
1538,0.05,0,aci_clipped
1539,0.05,0,aci_clipped
1540,0.05,0,aci_clipped
1541,0.05,0,aci_clipped
1542,0.05,0,aci_clipped
1543,0.05,0,aci_clipped
1544,0.05,0,aci_clipped
1545,0.05,0,aci_clipped
1546,0.05,0,aci_clipped
1547,0.05,0,aci_clipped
1548,0.05,0,aci_clipped
1549,0.05,0,aci_clipped
1550,0.05,0,aci_clipped
1551,0.05,0,aci_clipped
1552,0.05,0,aci_clipped
1553,0.05,0,aci_clipped
1554,0.05,0,aci_clipped
1555,0.05,0,aci_clipped
1556,0.05,0,aci_clipped
1557,0.05,0,aci_clipped
1558,0.05,0,aci_clipped
1559,0.05,0,aci_clipped
1560,0.05,0,aci_clipped
1561,0.05,0,aci_clipped
1562,0.05,0,aci_clipped
1563,0.05,0,aci_clipped
1564,0.05,0,aci_clipped
1565,0.05,0,aci_clipped
1566,0.05,0,aci_clipped
1567,0.05,0,aci_clipped
1568,0.05,0,aci_clipped
1569,0.05,0,aci_clipped
1570,0.05,0,aci_clipped
1571,0.05,0,aci_clipped
1572,0.05,0,aci_clipped
1573,0.05,0,aci_clipped
1574,0.05,0,aci_clipped
1575,0.05,0,aci_clipped
1576,0.05,0,aci_clipped
1577,0.05,0,aci_clipped
1578,0.05,0,aci_clipped
1579,0.05,0,aci_clipped
1580,0.05,0,aci_clipped
1581,0.05,0,aci_clipped
1582,0.05,0,aci_clipped
1583,0.05,0,aci_clipped
1584,0.05,0,aci_clipped
1585,0.05,0,aci_clipped
1586,0.05,0,aci_clipped
1587,0.05,0,aci_clipped
1588,0.05,0,aci_clipped
1589,0.05,0,aci_clipped
1590,0.05,0,aci_clipped
1591,0.05,0,aci_clipped
1592,0.05,0,aci_clipped
1593,0.05,0,aci_clipped
1594,0.05,0,aci_clipped
1595,0.05,0,aci_clipped
1596,0.05,0,aci_clipped
1597,0.05,0,aci_clipped
1598,0.05,0,aci_clipped
1599,0.05,0,aci_clipped
1600,0.05,0,aci_clipped
1601,0.05,0,aci_clipped
1602,0.05,0,aci_clipped
1603,0.05,0,aci_clipped
1604,0.05,0,aci_clipped
1605,0.05,0,aci_clipped
1606,0.05,0,aci_clipped
1607,0.05,0,aci_clipped
1608,0.05,0,aci_clipped
1609,0.05,0,aci_clipped
1610,0.05,0,aci_clipped
1611,0.05,0,aci_clipped
1612,0.05,0,aci_clipped
1613,0.05,0,aci_clipped
1614,0.05,0,aci_clipped
1615,0.05,0,aci_clipped
1616,0.05,0,aci_clipped
1617,0.05,0,aci_clipped
1618,0.05,0,aci_clipped
1619,0.05,0,aci_clipped
1620,0.05,0,aci_clipped
1621,0.05,0,aci_clipped
1622,0.05,0,aci_clipped
1623,0.05,0,aci_clipped
1624,0.05,0,aci_clipped
1625,0.05,0,aci_clipped
1626,0.05,0,aci_clipped
1627,0.05,0,aci_clipped
1628,0.05,0,aci_clipped
1629,0.05,0,aci_clipped
1630,0.05,0,aci_clipped
1631,0.05,0,aci_clipped
1632,0.05,0,aci_clipped
1633,0.05,0,aci_clipped
1634,0.05,0,aci_clipped
1635,0.05,0,aci_clipped
1636,0.05,0,aci_clipped
1637,0.05,0,aci_clipped
1638,0.05,0,aci_clipped
1639,0.05,0,aci_clipped
1640,0.05,0,aci_clipped
1641,0.05,0,aci_clipped
1642,0.05,0,aci_clipped
1643,0.05,0,aci_clipped
1644,0.05,0,aci_clipped
1645,0.05,0,aci_clipped
1646,0.05,0,aci_clipped
1647,0.05,0,aci_clipped
1648,0.05,0,aci_clipped
1649,0.05,0,aci_clipped
1650,0.05,0,aci_clipped
1651,0.05,0,aci_clipped
1652,0.05,0,aci_clipped
1653,0.05,0,aci_clipped
1654,0.05,0,aci_clipped
1655,0.05,0,aci_clipped
1656,0.05,0,aci_clipped
1657,0.05,0,aci_clipped
1658,0.05,0,aci_clipped
1659,0.05,0,aci_clipped
1660,0.05,0,aci_clipped
1661,0.05,0,aci_clipped
1662,0.05,0,aci_clipped
1663,0.05,0,aci_clipped
1664,0.05,0,aci_clipped
1665,0.05,0,aci_clipped
1666,0.05,0,aci_clipped
1667,0.05,0,aci_clipped
1668,0.05,0,aci_clipped
1669,0.05,0,aci_clipped
1670,0.05,0,aci_clipped
1671,0.05,0,aci_clipped
1672,0.05,0,aci_clipped
1673,0.05,0,aci_clipped
1674,0.05,0,aci_clipped
1675,0.05,0,aci_clipped
1676,0.05,0,aci_clipped
1677,0.05,0,aci_clipped
1678,0.05,0,aci_clipped
1679,0.05,0,aci_clipped
1680,0.05,0,aci_clipped
1681,0.05,0,aci_clipped
1682,0.05,0,aci_clipped
1683,0.05,0,aci_clipped
1684,0.05,0,aci_clipped
1685,0.05,0,aci_clipped
1686,0.05,0,aci_clipped
1687,0.05,0,aci_clipped
1688,0.05,0,aci_clipped
1689,0.05,0,aci_clipped
1690,0.05,0,aci_clipped
1691,0.05,0,aci_clipped
1692,0.05,0,aci_clipped
1693,0.05,0,aci_clipped
1694,0.05,0,aci_clipped
1695,0.05,0,aci_clipped
1696,0.05,0,aci_clipped
1697,0.05,0,aci_clipped
1698,0.05,0,aci_clipped
1699,0.05,0,aci_clipped
1700,0.05,0,aci_clipped
1701,0.05,0,aci_clipped
1702,0.05,0,aci_clipped
1703,0.05,0,aci_clipped
1704,0.05,0,aci_clipped
1705,0.05,0,aci_clipped
1706,0.05,0,aci_clipped
1707,0.05,0,aci_clipped
1708,0.05,0,aci_clipped
1709,0.05,0,aci_clipped
1710,0.05,0,aci_clipped
1711,0.05,0,aci_clipped
1712,0.05,0,aci_clipped
1713,0.05,0,aci_clipped
1714,0.05,0,aci_clipped
1715,0.05,0,aci_clipped
1716,0.05,0,aci_clipped
1717,0.05,0,aci_clipped
1718,0.05,0,aci_clipped
1719,0.05,0,aci_clipped
1720,0.05,0,aci_clipped
1721,0.05,0,aci_clipped
1722,0.05,0,aci_clipped
1723,0.05,0,aci_clipped
1724,0.05,0,aci_clipped
1725,0.05,0,aci_clipped
1726,0.05,0,aci_clipped
1727,0.05,0,aci_clipped
1728,0.05,0,aci_clipped
1729,0.05,0,aci_clipped
1730,0.05,0,aci_clipped
1731,0.05,0,aci_clipped
1732,0.05,0,aci_clipped
1733,0.05,0,aci_clipped
1734,0.05,0,aci_clipped
1735,0.05,0,aci_clipped
1736,0.05,0,aci_clipped
1737,0.05,0,aci_clipped
1738,0.05,0,aci_clipped
1739,0.05,0,aci_clipped
1740,0.05,0,aci_clipped
1741,0.05,0,aci_clipped
1742,0.05,0,aci_clipped
1743,0.05,0,aci_clipped
1744,0.05,0,aci_clipped
1745,0.05,0,aci_clipped
1746,0.05,0,aci_clipped
1747,0.05,0,aci_clipped
1748,0.05,0,aci_clipped
1749,0.05,0,aci_clipped
1750,0.05,0,aci_clipped
1751,0.05,0,aci_clipped
1752,0.05,0,aci_clipped
1753,0.05,0,aci_clipped
1754,0.05,0,aci_clipped
1755,0.05,0,aci_clipped
1756,0.05,0,aci_clipped
1757,0.05,0,aci_clipped
1758,0.05,0,aci_clipped
1759,0.05,0,aci_clipped
1760,0.05,0,aci_clipped
1761,0.05,0,aci_clipped
1762,0.05,0,aci_clipped
1763,0.05,0,aci_clipped
1764,0.05,0,aci_clipped
1765,0.05,0,aci_clipped
1766,0.05,0,aci_clipped
1767,0.05,0,aci_clipped
1768,0.05,0,aci_clipped
1769,0.05,0,aci_clipped
1770,0.05,0,aci_clipped
1771,0.05,0,aci_clipped
1772,0.05,0,aci_clipped
1773,0.05,0,aci_clipped
1774,0.05,0,aci_clipped
1775,0.05,0,aci_clipped
1776,0.05,0,aci_clipped
1777,0.05,0,aci_clipped
1778,0.05,0,aci_clipped
1779,0.05,0,aci_clipped
1780,0.05,0,aci_clipped
1781,0.05,0,aci_clipped
1782,0.05,0,aci_clipped
1783,0.05,0,aci_clipped
1784,0.05,0,aci_clipped
1785,0.05,0,aci_clipped
1786,0.05,0,aci_clipped
1787,0.05,0,aci_clipped
1788,0.05,0,aci_clipped
1789,0.05,0,aci_clipped
1790,0.05,0,aci_clipped
1791,0.05,0,aci_clipped
1792,0.05,0,aci_clipped
1793,0.05,0,aci_clipped
1794,0.05,0,aci_clipped
1795,0.05,0,aci_clipped
1796,0.05,0,aci_clipped
1797,0.05,0,aci_clipped
1798,0.05,0,aci_clipped
